/var/spool/slurmd/job26744380/slurm_script: line 17: activate: No such file or directory
0it [00:00, ?it/s]
21105it [36:00, 12.61it/s]
21107it [36:00, 13.17it/s]
21109it [36:01, 13.25it/s]
21111it [36:01, 12.68it/s]
21113it [36:01, 13.01it/s]
21115it [36:01, 13.19it/s]
21117it [36:01, 13.28it/s]
21119it [36:01, 12.37it/s]
21121it [36:02, 12.76it/s]
21123it [36:02, 12.89it/s]
21125it [36:02, 12.95it/s]
21127it [36:02, 13.02it/s]
21129it [36:02, 13.26it/s]
21131it [36:02, 13.64it/s]
21133it [36:02, 13.04it/s]
21135it [36:03, 13.22it/s]
21137it [36:03, 13.14it/s]
21139it [36:03, 13.47it/s]
21141it [36:03, 12.56it/s]
21143it [36:03, 12.83it/s]
21145it [36:03, 12.97it/s]
21147it [36:04, 11.78it/s]
21149it [36:04, 12.32it/s]
21151it [36:04, 11.19it/s]
21153it [36:04, 10.80it/s]
21155it [36:04, 11.47it/s]
21157it [36:04, 10.96it/s]
21159it [36:05, 11.72it/s]
21161it [36:05, 12.27it/s]
21163it [36:05, 12.65it/s]
21165it [36:05, 12.44it/s]
21167it [36:05, 12.84it/s]
21169it [36:10,  1.27it/s]
21171it [36:10,  1.69it/s]
21173it [36:11,  2.27it/s]
21175it [36:11,  2.99it/s]
21177it [36:11,  3.61it/s]
21179it [36:11,  4.50it/s]
21180it [36:11,  5.03it/s]
21182it [36:12,  5.93it/s]
21184it [36:12,  7.08it/s]
21186it [36:12,  7.22it/s]
21188it [36:12,  7.57it/s]
21190it [36:12,  7.77it/s]
21192it [36:13,  8.24it/s]
21194it [36:13,  8.32it/s]
21196it [36:13,  8.85it/s]
21197it [36:13,  8.43it/s]
21198it [36:13,  8.51it/s]
21199it [36:13,  8.18it/s]
21200it [36:14,  8.15it/s]
21202it [36:14,  8.88it/s]
21203it [36:14,  8.45it/s]
21205it [36:14,  9.27it/s]
21206it [36:14,  9.17it/s]
21208it [36:14,  9.29it/s]
21209it [36:15,  9.28it/s]
21211it [36:15,  9.62it/s]
21212it [36:15,  9.52it/s]
21214it [36:15,  9.19it/s]
21215it [36:15,  8.65it/s]
21217it [36:15,  9.72it/s]
21219it [36:15, 10.07it/s]
21221it [36:16,  9.16it/s]
21222it [36:16,  9.25it/s]
21223it [36:16,  8.30it/s]
21224it [36:16,  8.40it/s]
21225it [36:16,  8.62it/s]
21226it [36:16,  8.22it/s]
21228it [36:17,  8.54it/s]
21230it [36:17,  9.71it/s]
21232it [36:17,  9.35it/s]
21233it [36:17,  9.32it/s]
21234it [36:17,  8.36it/s]
21235it [36:17,  8.22it/s]
21237it [36:18,  8.32it/s]
21238it [36:18,  8.46it/s]
21240it [36:18,  8.44it/s]
21241it [36:18,  8.55it/s]
21242it [36:18,  7.50it/s]
21243it [36:18,  6.87it/s]
21245it [36:19,  7.72it/s]
21246it [36:19,  7.43it/s]
21248it [36:19,  8.51it/s]
21249it [36:19,  7.84it/s]
21250it [36:19,  7.98it/s]
21251it [36:19,  8.37it/s]
21252it [36:19,  8.68it/s]
21254it [36:19,  9.78it/s]
21256it [36:20,  8.83it/s]
21257it [36:20,  8.82it/s]
21259it [36:20,  9.72it/s]
21261it [36:20, 10.18it/s]
21263it [36:20, 10.05it/s]
21265it [36:21,  9.42it/s]
21266it [36:21,  9.23it/s]
21268it [36:21, 10.23it/s]
21270it [36:21, 10.29it/s]
21272it [36:21,  9.92it/s]
21274it [36:22,  9.72it/s]
21275it [36:22,  8.95it/s]
21277it [36:22,  9.43it/s]
21279it [36:22,  9.21it/s]
21280it [36:22,  9.05it/s]
21282it [36:22, 10.22it/s]
21284it [36:23,  9.89it/s]
21286it [36:23,  8.74it/s]
21288it [36:23,  9.73it/s]
21290it [36:23, 10.13it/s]
21292it [36:23, 10.63it/s]
21294it [36:24,  9.73it/s]
21296it [36:24, 10.70it/s]
21298it [36:24, 11.20it/s]
21300it [36:24, 10.58it/s]
21302it [36:24, 10.34it/s]
21304it [36:24, 10.95it/s]
21306it [36:25, 11.64it/s]
21308it [36:25, 12.22it/s]
21310it [36:25, 12.76it/s]
21312it [36:25, 10.87it/s]
21314it [36:25, 11.46it/s]
21316it [36:26, 11.08it/s]
21318it [36:26, 10.89it/s]
21320it [36:26, 10.77it/s]
21322it [36:26, 11.57it/s]
21324it [36:26, 11.94it/s]
21326it [36:26, 11.06it/s]
21328it [36:27, 11.57it/s]
21330it [36:27, 12.02it/s]
21332it [36:27, 12.63it/s]
21334it [36:27, 11.02it/s]
21336it [36:27, 11.89it/s]
21338it [36:27, 10.63it/s]
21340it [36:28, 10.09it/s]
21342it [36:28, 10.83it/s]
21344it [36:28, 10.22it/s]
21346it [36:28,  9.65it/s]
21348it [36:29,  9.35it/s]
21350it [36:29,  8.98it/s]
21352it [36:29,  9.87it/s]
21354it [36:29, 10.69it/s]
21356it [36:29, 10.47it/s]
21358it [36:30,  9.04it/s]
21360it [36:30,  9.56it/s]
21362it [36:31,  3.03it/s]
21363it [36:32,  3.72it/s]
21364it [36:32,  4.35it/s]
21365it [36:32,  4.86it/s]
21367it [36:32,  5.66it/s]
21368it [36:32,  6.37it/s]
21369it [36:32,  6.77it/s]
21371it [36:32,  7.99it/s]
21372it [36:33,  7.31it/s]
21373it [36:33,  7.68it/s]
21375it [36:33,  7.78it/s]
21377it [36:33,  7.92it/s]
21378it [36:33,  8.35it/s]
21380it [36:34,  8.49it/s]
21382it [36:34,  8.72it/s]
21383it [36:34,  8.92it/s]
21384it [36:34,  8.17it/s]
21386it [36:34,  9.25it/s]
21387it [36:34,  8.65it/s]
21388it [36:34,  8.72it/s]
21389it [36:35,  7.91it/s]
21391it [36:35,  9.02it/s]
21393it [36:35, 10.17it/s]
21395it [36:39,  1.61it/s]
21397it [36:39,  2.18it/s]
21399it [36:39,  2.92it/s]
21401it [36:39,  3.83it/s]
21403it [36:39,  4.90it/s]
21405it [36:39,  6.03it/s]
21407it [36:39,  7.16it/s]
21409it [36:40,  8.36it/s]
21411it [36:40,  9.49it/s]
21413it [36:40, 10.54it/s]
21415it [36:40, 11.31it/s]
21417it [36:40, 12.04it/s]
21419it [36:40, 12.21it/s]
21421it [36:40, 12.53it/s]
21423it [36:41, 12.02it/s]
21425it [36:41, 11.54it/s]
21427it [36:41, 10.67it/s]
21429it [36:41, 10.45it/s]
21431it [36:42,  9.37it/s]
21432it [36:42,  8.88it/s]
21433it [36:42,  8.74it/s]
21435it [36:42,  9.26it/s]
21436it [36:42,  8.88it/s]
21438it [36:42,  9.83it/s]
21440it [36:42, 10.29it/s]
21442it [36:43, 10.40it/s]
21444it [36:43, 10.50it/s]
21446it [36:43,  9.86it/s]
21448it [36:43,  9.51it/s]
21450it [36:43,  9.17it/s]
21451it [36:44,  8.87it/s]
21452it [36:44,  8.77it/s]
21453it [36:44,  8.72it/s]
21455it [36:44,  9.61it/s]
21457it [36:44, 10.55it/s]
21459it [36:44,  8.98it/s]
21461it [36:45,  8.83it/s]
21463it [36:45,  9.80it/s]
21465it [36:47,  2.26it/s]
21467it [36:47,  3.00it/s]
21469it [36:48,  3.83it/s]
21471it [36:48,  4.89it/s]
21473it [36:48,  5.80it/s]
21475it [36:48,  6.58it/s]
21477it [36:48,  7.75it/s]
21479it [36:49,  7.68it/s]
21481it [36:49,  7.83it/s]
21482it [36:49,  8.25it/s]
21483it [36:49,  8.37it/s]
21484it [36:49,  8.38it/s]
21486it [36:49,  9.03it/s]
21488it [36:50,  9.59it/s]
21490it [36:50, 10.23it/s]
21492it [36:50,  9.28it/s]
21493it [36:50,  8.82it/s]
21494it [36:50,  7.99it/s]
21495it [36:50,  7.47it/s]
21497it [36:51,  8.58it/s]
21499it [36:51,  9.64it/s]
21501it [36:51, 10.74it/s]
21503it [36:51,  9.13it/s]
21505it [36:51,  8.30it/s]
21507it [36:52,  8.29it/s]
21509it [36:52,  9.08it/s]
21511it [36:52,  9.09it/s]
21512it [36:52,  8.88it/s]
21513it [36:52,  8.78it/s]
21515it [36:52,  9.93it/s]
21517it [36:53,  9.88it/s]
21519it [36:53,  9.71it/s]
21521it [36:53,  8.93it/s]
21522it [36:53,  8.58it/s]
21523it [36:53,  8.38it/s]
21525it [36:54,  9.40it/s]
21527it [36:54,  9.77it/s]
21529it [36:54,  8.98it/s]
21531it [36:54,  9.52it/s]
21533it [36:54,  9.56it/s]
21535it [36:55, 10.47it/s]
21537it [36:55, 11.40it/s]
21539it [36:55,  9.92it/s]
21541it [36:55, 10.74it/s]
21543it [36:55, 10.09it/s]
21545it [36:56,  4.67it/s]
21546it [36:56,  5.09it/s]
21548it [36:57,  6.23it/s]
21549it [36:57,  6.68it/s]
21551it [36:57,  7.83it/s]
21553it [36:57,  7.96it/s]
21555it [36:57,  8.85it/s]
21557it [36:58,  7.88it/s]
21558it [36:58,  8.00it/s]
21559it [36:58,  8.05it/s]
21561it [36:58,  9.04it/s]
21563it [36:58,  9.56it/s]
21565it [36:58, 10.61it/s]
21567it [36:59,  9.70it/s]
21569it [36:59,  9.73it/s]
21571it [36:59, 10.11it/s]
21573it [36:59, 10.77it/s]
21575it [36:59, 10.87it/s]
21577it [37:00,  9.72it/s]
21579it [37:00, 10.47it/s]
21581it [37:00, 11.07it/s]
21583it [37:00, 11.61it/s]
21585it [37:00, 11.98it/s]
21587it [37:00, 10.46it/s]
21589it [37:01, 10.56it/s]
21591it [37:01,  9.79it/s]
21593it [37:01,  9.62it/s]
21595it [37:01,  9.44it/s]
21597it [37:01,  9.77it/s]
21599it [37:02, 10.63it/s]
21601it [37:02,  9.80it/s]
21603it [37:02,  9.32it/s]
21605it [37:02,  9.95it/s]
21607it [37:02,  9.20it/s]
21608it [37:03,  9.21it/s]
21610it [37:03, 10.11it/s]
21612it [37:03, 10.26it/s]
21614it [37:03, 11.38it/s]
21616it [37:03, 10.34it/s]
21618it [37:04, 10.38it/s]
21620it [37:04, 10.26it/s]
21622it [37:04,  7.26it/s]
21624it [37:04,  7.76it/s]
21625it [37:05,  7.50it/s]
21626it [37:05,  7.22it/s]
21627it [37:05,  7.45it/s]
21629it [37:05,  8.43it/s]
21631it [37:05,  8.52it/s]
21632it [37:05,  8.43it/s]
21634it [37:06,  8.64it/s]
21636it [37:06,  9.17it/s]
21638it [37:06,  9.29it/s]
21640it [37:06, 10.49it/s]
21642it [37:06, 11.70it/s]
21644it [37:06,  9.94it/s]
21646it [37:07, 10.68it/s]
21648it [37:07,  9.84it/s]
21650it [37:07, 10.74it/s]
21652it [37:07, 11.49it/s]
21654it [37:07, 11.03it/s]
21656it [37:08, 10.09it/s]
21658it [37:08, 11.52it/s]
21660it [37:08,  9.92it/s]
21662it [37:08,  9.93it/s]
21664it [37:08, 10.78it/s]
21666it [37:09,  9.81it/s]
21668it [37:09, 10.75it/s]
21670it [37:09, 11.02it/s]
21672it [37:09,  9.81it/s]
21674it [37:09, 10.88it/s]
21676it [37:09, 10.61it/s]
21678it [37:10, 10.04it/s]
21680it [37:10,  9.83it/s]
21682it [37:10, 10.11it/s]
21684it [37:10,  9.48it/s]
21685it [37:10,  9.27it/s]
21686it [37:11,  8.84it/s]
21688it [37:11,  9.35it/s]
21689it [37:11,  8.82it/s]
21691it [37:11,  8.92it/s]
21692it [37:11,  8.94it/s]
21694it [37:11, 10.08it/s]
21696it [37:12,  9.72it/s]
21698it [37:12,  9.70it/s]
21699it [37:12,  8.61it/s]
21701it [37:12,  8.34it/s]
21703it [37:12,  8.90it/s]
21705it [37:12, 10.43it/s]
21707it [37:13, 11.38it/s]
21709it [37:13, 10.61it/s]
21711it [37:13, 10.67it/s]
21713it [37:13, 10.63it/s]
21715it [37:13, 10.02it/s]
21717it [37:14, 10.50it/s]
21719it [37:14, 10.74it/s]
21721it [37:14, 10.22it/s]
21723it [37:14,  9.65it/s]
21724it [37:14,  9.36it/s]
21725it [37:14,  8.75it/s]
21726it [37:15,  8.66it/s]
21728it [37:15,  8.94it/s]
21729it [37:15,  4.21it/s]
21731it [37:16,  5.08it/s]
21733it [37:16,  6.14it/s]
21734it [37:16,  6.43it/s]
21736it [37:16,  7.17it/s]
21737it [37:16,  4.52it/s]
21738it [37:17,  5.35it/s]
21739it [37:17,  6.04it/s]
21741it [37:17,  6.73it/s]
21742it [37:17,  6.94it/s]
21743it [37:17,  7.03it/s]
21745it [37:17,  8.40it/s]
21747it [37:17,  9.40it/s]
21749it [37:18,  9.52it/s]
21751it [37:18,  8.15it/s]
21753it [37:18,  9.22it/s]
21755it [37:18, 10.22it/s]
21757it [37:19,  9.38it/s]
21759it [37:19,  9.11it/s]
21761it [37:19, 10.47it/s]
21763it [37:19,  9.56it/s]
21765it [37:19, 11.01it/s]
21767it [37:19, 10.57it/s]
21769it [37:20, 10.26it/s]
21771it [37:20, 10.15it/s]
21773it [37:20,  9.89it/s]
21775it [37:20,  8.93it/s]
21777it [37:21, 10.28it/s]
21779it [37:21,  9.75it/s]
21781it [37:21,  9.36it/s]
21783it [37:21,  9.68it/s]
21785it [37:21,  9.44it/s]
21787it [37:22, 11.02it/s]
21789it [37:22, 10.49it/s]
21791it [37:22, 10.46it/s]
21793it [37:22, 11.46it/s]
21795it [37:22, 11.99it/s]
21797it [37:22, 12.30it/s]
21799it [37:23, 10.34it/s]
21801it [37:23, 10.52it/s]
21803it [37:23, 10.12it/s]
21805it [37:23,  8.80it/s]
21807it [37:23,  9.69it/s]
21809it [37:24, 10.64it/s]
21811it [37:24, 10.09it/s]
21813it [37:24,  8.42it/s]
21814it [37:24,  8.11it/s]
21816it [37:24,  8.56it/s]
21817it [37:25,  8.87it/s]
21819it [37:25,  8.95it/s]
21820it [37:25,  8.32it/s]
21822it [37:25,  8.57it/s]
21823it [37:25,  8.08it/s]
21824it [37:25,  8.00it/s]
21826it [37:26,  8.12it/s]
21827it [37:26,  8.13it/s]
21828it [37:26,  8.06it/s]
21830it [37:26,  9.48it/s]
21832it [37:26,  9.61it/s]
21834it [37:26,  9.57it/s]
21836it [37:27,  9.55it/s]
21837it [37:27,  8.07it/s]
21838it [37:27,  7.17it/s]
21840it [37:27,  7.35it/s]
21841it [37:27,  7.43it/s]
21842it [37:28,  7.74it/s]
21843it [37:28,  6.51it/s]
21844it [37:28,  5.96it/s]
21845it [37:28,  6.10it/s]
21847it [37:28,  6.74it/s]
21849it [37:29,  7.41it/s]
21851it [37:29,  8.54it/s]
21852it [37:29,  7.96it/s]
21853it [37:29,  7.09it/s]
21854it [37:29,  7.37it/s]
21855it [37:29,  7.99it/s]
21857it [37:29,  8.20it/s]
21858it [37:30,  7.70it/s]
21859it [37:30,  7.23it/s]
21860it [37:30,  6.01it/s]
21861it [37:30,  5.52it/s]
21862it [37:30,  5.96it/s]
21863it [37:30,  6.11it/s]
21864it [37:31,  6.29it/s]
21865it [37:31,  6.79it/s]
21867it [37:31,  7.33it/s]
21869it [37:31,  7.67it/s]
21871it [37:31,  8.70it/s]
21873it [37:32,  9.62it/s]
21875it [37:32,  9.27it/s]
21877it [37:35,  1.88it/s]
21879it [37:35,  2.47it/s]
21881it [37:35,  3.28it/s]
21883it [37:35,  4.23it/s]
21885it [37:35,  5.34it/s]
21887it [37:36,  6.14it/s]
21889it [37:36,  7.04it/s]
21891it [37:36,  8.24it/s]
21893it [37:36,  9.68it/s]
21895it [37:36, 11.42it/s]
21897it [37:36, 12.04it/s]
21899it [37:37, 12.18it/s]
21901it [37:37, 13.14it/s]
21903it [37:37, 10.78it/s]
21905it [37:37,  9.78it/s]
21907it [37:37,  9.96it/s]
21909it [37:38,  9.01it/s]
21911it [37:38,  8.88it/s]
21912it [37:38,  5.57it/s]
21913it [37:38,  6.33it/s]
21915it [37:39,  6.76it/s]
21917it [37:39,  7.98it/s]
21919it [37:39,  9.05it/s]
21921it [37:39,  8.26it/s]
21922it [37:39,  8.27it/s]
21923it [37:39,  8.42it/s]
21925it [37:40,  9.80it/s]
21927it [37:40,  9.94it/s]
21929it [37:40, 10.04it/s]
21931it [37:40, 10.98it/s]
21933it [37:40, 11.38it/s]
21935it [37:40, 11.96it/s]
21937it [37:40, 12.65it/s]
21939it [37:41, 12.45it/s]
21941it [37:41, 10.81it/s]
21943it [37:41, 10.59it/s]
21945it [37:41, 11.80it/s]
21947it [37:41, 11.04it/s]
21949it [37:42, 10.37it/s]
21951it [37:42, 10.24it/s]
21953it [37:42,  9.76it/s]
21955it [37:42, 10.93it/s]
21957it [37:42, 10.10it/s]
21959it [37:43, 10.04it/s]
21961it [37:43,  9.48it/s]
21962it [37:43,  9.10it/s]
21964it [37:43, 10.40it/s]
21966it [37:43, 10.00it/s]
21968it [37:44, 10.66it/s]
21970it [37:44, 11.65it/s]
21972it [37:44, 12.41it/s]
21974it [37:44, 11.51it/s]
21976it [37:44, 11.40it/s]
21978it [37:44, 10.55it/s]
21980it [37:45,  9.80it/s]
21982it [37:45, 10.81it/s]
21984it [37:45, 11.40it/s]
21986it [37:45, 11.73it/s]
21988it [37:45, 10.30it/s]
21990it [37:45, 10.81it/s]
21992it [37:47,  3.17it/s]
21994it [37:47,  4.00it/s]
21996it [37:47,  5.15it/s]
21998it [37:48,  5.88it/s]
22000it [37:48,  7.09it/s]
22002it [37:48,  7.84it/s]
22004it [37:48,  7.62it/s]
22006it [37:49,  7.63it/s]
22008it [37:49,  8.00it/s]
22009it [37:49,  7.94it/s]
22010it [37:49,  7.15it/s]
22011it [37:49,  7.44it/s]
22012it [37:49,  7.54it/s]
22014it [37:49,  8.94it/s]
22016it [37:50,  9.50it/s]
22018it [37:50, 10.27it/s]
22020it [37:50,  9.36it/s]
22022it [37:50,  9.62it/s]
22024it [37:50, 10.24it/s]
22026it [37:51, 10.19it/s]
22028it [37:51, 11.35it/s]
22030it [37:51,  9.66it/s]
22032it [37:51,  9.31it/s]
22034it [37:51, 10.31it/s]
22036it [37:52, 11.54it/s]
22039it [37:52, 12.78it/s]
22041it [37:52, 12.94it/s]
22043it [37:52, 13.87it/s]
22045it [37:52, 12.76it/s]
22047it [37:52, 13.79it/s]
22049it [37:52, 12.58it/s]
22051it [37:53, 10.65it/s]
22053it [37:53,  9.79it/s]
22055it [37:53,  9.97it/s]
22057it [37:53,  9.04it/s]
22058it [37:54,  8.83it/s]
22059it [37:54,  9.14it/s]
22060it [37:54,  8.99it/s]
22061it [37:54,  8.41it/s]
22062it [37:54,  8.48it/s]
22064it [37:54,  9.66it/s]
22066it [37:54, 10.55it/s]
22068it [37:55,  9.33it/s]
22070it [37:55, 10.16it/s]
22072it [37:55, 10.07it/s]
22074it [37:55, 11.17it/s]
22076it [37:55, 11.00it/s]
22078it [37:55, 10.97it/s]
22080it [37:56, 11.47it/s]
22082it [37:56, 11.86it/s]
22084it [37:56, 10.51it/s]
22086it [37:56, 10.93it/s]
22088it [37:56,  9.59it/s]
22090it [37:57,  9.38it/s]
22091it [37:57,  9.15it/s]
22093it [37:57, 10.59it/s]
22095it [37:57,  9.84it/s]
22097it [37:57,  9.55it/s]
22099it [37:58,  9.64it/s]
22101it [37:58, 10.60it/s]
22103it [37:58, 11.87it/s]
22105it [37:58, 12.36it/s]
22107it [37:58, 13.16it/s]
22109it [37:58, 11.89it/s]
22111it [37:59, 11.75it/s]
22113it [37:59, 11.56it/s]
22115it [37:59, 11.89it/s]
22117it [37:59, 11.64it/s]
22119it [37:59, 11.53it/s]
22121it [37:59, 12.08it/s]
22123it [37:59, 12.62it/s]
22125it [38:00, 10.86it/s]
22127it [38:00, 11.55it/s]
22129it [38:00, 13.16it/s]
22131it [38:01,  5.59it/s]
22133it [38:01,  6.85it/s]
22135it [38:01,  7.90it/s]
22137it [38:01,  9.26it/s]
22139it [38:01,  9.71it/s]
22141it [38:02,  9.00it/s]
22143it [38:02,  8.59it/s]
22145it [38:02,  9.02it/s]
22147it [38:02,  9.33it/s]
22149it [38:03,  9.38it/s]
22151it [38:03, 10.68it/s]
22153it [38:03, 11.26it/s]
22155it [38:03, 12.44it/s]
22157it [38:03, 12.11it/s]
22159it [38:03, 12.37it/s]
22161it [38:03, 13.19it/s]
22163it [38:04, 12.20it/s]
22165it [38:04, 12.37it/s]
22167it [38:04, 12.70it/s]
22169it [38:04, 11.57it/s]
22171it [38:04, 10.77it/s]
22173it [38:05, 10.05it/s]
22175it [38:05, 10.94it/s]
22177it [38:05, 10.60it/s]
22179it [38:05, 10.11it/s]
22181it [38:05,  9.43it/s]
22183it [38:06, 10.33it/s]
22185it [38:06, 11.41it/s]
22187it [38:06, 10.28it/s]
22189it [38:06, 11.14it/s]
22191it [38:06, 12.68it/s]
22193it [38:06, 12.99it/s]
22195it [38:06, 13.29it/s]
22197it [38:07, 13.11it/s]
22199it [38:07, 11.42it/s]
22201it [38:07, 10.89it/s]
22203it [38:07, 10.77it/s]
22205it [38:07, 11.07it/s]
22207it [38:08, 11.44it/s]
22209it [38:08, 12.47it/s]
22211it [38:08, 10.30it/s]
22213it [38:08,  9.35it/s]
22215it [38:08, 10.80it/s]
22217it [38:09, 10.15it/s]
22219it [38:09,  9.88it/s]
22221it [38:09, 10.84it/s]
22223it [38:09, 10.16it/s]
22225it [38:09,  9.92it/s]
22227it [38:10,  9.67it/s]
22229it [38:10, 10.53it/s]
22231it [38:10, 11.52it/s]
22233it [38:10,  8.75it/s]
22235it [38:10, 10.07it/s]
22237it [38:10, 11.02it/s]
22239it [38:11, 11.50it/s]
22241it [38:11, 10.35it/s]
22243it [38:11, 10.26it/s]
22245it [38:11, 10.77it/s]
22247it [38:11, 10.18it/s]
22249it [38:12, 10.19it/s]
22251it [38:12, 10.30it/s]
22253it [38:12, 10.51it/s]
22255it [38:12, 10.83it/s]
22257it [38:12, 10.28it/s]
22259it [38:13,  9.61it/s]
22261it [38:13, 10.08it/s]
22263it [38:13,  9.83it/s]
22264it [38:13,  9.54it/s]
22266it [38:13,  9.31it/s]
22268it [38:14,  9.90it/s]
22270it [38:14,  9.90it/s]
22272it [38:14,  9.66it/s]
22274it [38:14, 11.08it/s]
22276it [38:14, 10.48it/s]
22278it [38:15, 10.14it/s]
22280it [38:15, 11.48it/s]
22282it [38:15, 12.43it/s]
22284it [38:15, 12.54it/s]
22286it [38:15, 12.83it/s]
22288it [38:15, 13.23it/s]
22290it [38:15, 12.71it/s]
22292it [38:16, 12.67it/s]
22294it [38:16, 11.64it/s]
22296it [38:16, 11.16it/s]
22298it [38:16,  9.54it/s]
22300it [38:16, 10.53it/s]
22302it [38:16, 11.73it/s]
22304it [38:17, 10.13it/s]
22306it [38:17, 11.80it/s]
22308it [38:17, 12.99it/s]
22310it [38:17, 13.69it/s]
22312it [38:17, 12.35it/s]
22314it [38:18,  9.87it/s]
22316it [38:18, 11.45it/s]
22318it [38:18, 12.02it/s]
22320it [38:18, 10.52it/s]
22322it [38:18, 11.92it/s]
22324it [38:18, 10.68it/s]
22326it [38:19,  9.18it/s]
22328it [38:19, 10.63it/s]
22330it [38:19, 11.36it/s]
22332it [38:19, 10.67it/s]
22334it [38:19, 10.57it/s]
22336it [38:22,  1.94it/s]
22338it [38:23,  2.60it/s]
22340it [38:23,  3.48it/s]
22342it [38:23,  4.20it/s]
22344it [38:23,  5.37it/s]
22346it [38:23,  6.53it/s]
22348it [38:23,  8.01it/s]
22350it [38:24,  8.48it/s]
22352it [38:24,  8.70it/s]
22354it [38:24,  9.45it/s]
22356it [38:24,  8.90it/s]
22358it [38:24,  9.37it/s]
22360it [38:25,  9.22it/s]
22362it [38:25, 10.70it/s]
22364it [38:25, 12.30it/s]
22366it [38:25, 11.45it/s]
22368it [38:25, 11.25it/s]
22370it [38:25, 10.26it/s]
22372it [38:26,  9.97it/s]
22374it [38:26, 11.05it/s]
22376it [38:26, 10.23it/s]
22378it [38:26,  9.79it/s]
22380it [38:26, 11.19it/s]
22382it [38:27, 10.25it/s]
22384it [38:27, 10.96it/s]
22386it [38:27, 11.40it/s]
22388it [38:27,  9.89it/s]
22390it [38:27, 11.23it/s]
22392it [38:27, 11.02it/s]
22394it [38:28,  9.73it/s]
22396it [38:28,  9.58it/s]
22398it [38:28,  9.42it/s]
22400it [38:28, 10.33it/s]
22402it [38:29,  9.55it/s]
22404it [38:29,  9.79it/s]
22406it [38:29,  8.78it/s]
22407it [38:29,  8.39it/s]
22408it [38:29,  8.32it/s]
22409it [38:29,  8.45it/s]
22411it [38:30,  9.21it/s]
22413it [38:30, 10.47it/s]
22415it [38:30,  9.23it/s]
22417it [38:30, 10.14it/s]
22419it [38:30,  9.77it/s]
22421it [38:31, 10.91it/s]
22423it [38:31, 11.92it/s]
22425it [38:31, 12.82it/s]
22427it [38:31, 11.71it/s]
22429it [38:31, 10.51it/s]
22431it [38:31,  9.81it/s]
22433it [38:32, 11.08it/s]
22435it [38:32,  9.42it/s]
22437it [38:32, 10.26it/s]
22439it [38:32, 10.66it/s]
22441it [38:32, 10.11it/s]
22443it [38:33,  9.25it/s]
22445it [38:33, 10.53it/s]
22447it [38:33, 11.68it/s]
22449it [38:33, 11.43it/s]
22451it [38:33,  9.55it/s]
22453it [38:34,  9.63it/s]
22455it [38:34, 10.62it/s]
22457it [38:34, 10.05it/s]
22459it [38:34, 11.14it/s]
22461it [38:34, 12.02it/s]
22463it [38:34, 12.73it/s]
22465it [38:35, 11.34it/s]
22467it [38:35, 11.64it/s]
22469it [38:35, 12.10it/s]
22471it [38:35, 12.43it/s]
22473it [38:35, 13.27it/s]
22475it [38:35, 12.58it/s]
22477it [38:36, 11.07it/s]
22479it [38:36, 12.29it/s]
22481it [38:36, 13.40it/s]
22483it [38:36, 13.07it/s]
22485it [38:39,  1.77it/s]
22486it [38:40,  2.25it/s]
22488it [38:40,  3.00it/s]
22490it [38:40,  3.82it/s]
22492it [38:40,  4.70it/s]
22494it [38:40,  5.92it/s]
22496it [38:40,  6.67it/s]
22498it [38:41,  7.81it/s]
22500it [38:41,  8.13it/s]
22502it [38:41,  8.69it/s]
22504it [38:41,  9.05it/s]
22506it [38:41,  9.76it/s]
22508it [38:42,  9.00it/s]
22510it [38:42,  9.42it/s]
22512it [38:42,  8.52it/s]
22514it [38:42,  9.57it/s]
22516it [38:42, 10.23it/s]
22518it [38:43, 10.85it/s]
22520it [38:43, 11.90it/s]
22522it [38:43,  8.96it/s]
22524it [38:43,  8.96it/s]
22526it [38:43,  9.95it/s]
22528it [38:44,  9.93it/s]
22530it [38:44,  9.29it/s]
22532it [38:44, 10.67it/s]
22534it [38:44, 10.19it/s]
22536it [38:44, 11.01it/s]
22538it [38:44, 12.29it/s]
22540it [38:45, 11.74it/s]
22542it [38:45, 12.44it/s]
22544it [38:45, 11.79it/s]
22546it [38:45, 12.72it/s]
22548it [38:45, 13.19it/s]
22550it [38:45, 13.63it/s]
22552it [38:46, 12.92it/s]
22554it [38:46, 11.18it/s]
22556it [38:46, 11.83it/s]
22558it [38:46, 10.87it/s]
22560it [38:46, 11.65it/s]
22562it [38:46, 12.84it/s]
22564it [38:47, 11.73it/s]
22566it [38:47, 11.30it/s]
22568it [38:47, 12.87it/s]
22570it [38:47, 13.14it/s]
22572it [38:47, 12.85it/s]
22574it [38:47, 13.26it/s]
22576it [38:50,  2.30it/s]
22577it [38:50,  2.86it/s]
22578it [38:50,  3.55it/s]
22579it [38:50,  4.40it/s]
22580it [38:50,  5.23it/s]
22582it [38:51,  6.38it/s]
22584it [38:51,  7.03it/s]
22586it [38:51,  7.81it/s]
22588it [38:51,  8.44it/s]
22590it [38:51,  9.70it/s]
22592it [38:51, 10.67it/s]
22594it [38:52, 10.99it/s]
22596it [38:52, 12.06it/s]
22598it [38:52, 11.48it/s]
22600it [38:52, 11.04it/s]
22602it [38:52, 11.57it/s]
22604it [38:52, 11.84it/s]
22606it [38:53, 10.16it/s]
22608it [38:53,  9.72it/s]
22610it [38:53,  9.52it/s]
